Order_Id,Product_Id,Quantity,Discount_Percent
821,OFF-BI-10004230,3,2
822,OFF-PA-10003395,4,4
823,TEC-AC-10002402,3,2
824,OFF-LA-10003223,2,3
825,TEC-AC-10003441,4,4
826,TEC-AC-10000109,3,4
827,OFF-FA-10002280,7,2
828,OFF-SU-10000381,4,4
829,OFF-EN-10004459,2,3
830,FUR-CH-10000665,2,4
831,OFF-AP-10003884,3,4
832,TEC-PH-10001557,2,4
833,TEC-PH-10002085,1,5
834,OFF-AR-10002956,2,2
835,OFF-AP-10003266,2,4
836,TEC-MA-10004002,1,3
837,OFF-BI-10001071,4,2
838,OFF-PA-10001560,2,2
839,TEC-PH-10002365,3,4
840,OFF-AR-10004648,3,3
841,OFF-AR-10002578,4,5
842,FUR-BO-10001519,4,2
843,OFF-BI-10001294,4,5
844,OFF-BI-10001636,4,2
845,OFF-SU-10002503,2,5
846,OFF-LA-10004093,2,5
847,TEC-PH-10001552,7,3
848,FUR-CH-10001891,3,3
849,FUR-FU-10003878,4,2
850,TEC-AC-10000710,7,3
851,OFF-AR-10002335,2,2
852,OFF-PA-10001870,6,5
853,OFF-AR-10003373,6,2
854,FUR-FU-10004090,2,4
855,OFF-ST-10000736,3,2
856,OFF-PA-10001019,2,5
857,OFF-SU-10002537,10,2
858,OFF-ST-10003221,2,4
859,OFF-PA-10004569,1,4
860,OFF-FA-10000624,2,3
861,OFF-SU-10001225,2,4
862,OFF-AR-10003752,2,4
863,TEC-AC-10001714,6,2
864,OFF-AR-10003958,2,4
865,TEC-PH-10002923,2,2
866,OFF-LA-10004272,1,4
867,FUR-FU-10000965,1,4
868,OFF-LA-10004853,4,5
869,OFF-BI-10003719,6,2
870,OFF-BI-10000545,5,2
871,TEC-PH-10002496,3,5
872,OFF-PA-10003591,3,3
873,OFF-PA-10004470,2,2
874,OFF-BI-10000315,7,5
875,OFF-PA-10001790,5,4
876,FUR-FU-10004017,3,2
877,TEC-AC-10003628,1,3
878,TEC-AC-10002049,3,4
879,OFF-BI-10003712,4,2
880,OFF-BI-10003984,3,3
881,FUR-CH-10004287,5,2
882,OFF-ST-10001321,2,2
883,OFF-AR-10001118,4,4
884,FUR-FU-10000732,5,2
885,FUR-FU-10001424,2,5
886,OFF-BI-10002071,3,4
887,OFF-ST-10002486,12,5
888,OFF-BI-10001078,7,5
889,OFF-PA-10003845,6,2
890,TEC-AC-10000927,5,3
891,OFF-BI-10001098,3,4
892,OFF-PA-10001622,1,4
893,OFF-AR-10003158,4,2
894,TEC-PH-10002660,8,2
895,OFF-ST-10002205,7,3
896,OFF-BI-10003364,3,2
897,OFF-EN-10001099,2,3
898,OFF-LA-10003923,7,2
899,OFF-PA-10002250,8,3
900,OFF-BI-10004716,2,3
901,OFF-LA-10001045,5,5
902,OFF-BI-10001510,4,3
903,TEC-PH-10004536,3,2
904,OFF-PA-10002947,3,2
905,OFF-ST-10002583,2,2
906,OFF-PA-10000019,2,2
907,FUR-BO-10003441,4,4
908,TEC-PH-10004774,7,4
909,OFF-BI-10003684,3,3
910,TEC-PH-10001494,4,3
911,TEC-AC-10004666,7,4
912,OFF-ST-10003816,2,3
913,FUR-FU-10001935,6,5
914,FUR-FU-10004091,1,5
915,TEC-AC-10001772,9,4
916,FUR-TA-10001520,2,4
917,FUR-CH-10003379,4,5
918,OFF-BI-10002706,3,2
919,OFF-EN-10000056,3,4
920,OFF-ST-10001558,1,5
921,OFF-ST-10002444,2,4
922,TEC-AC-10002473,3,5
923,TEC-PH-10004531,1,2
924,OFF-AP-10004487,5,4
925,OFF-BI-10003650,2,3
926,OFF-PA-10003543,3,3
927,TEC-AC-10004353,5,3
928,OFF-AR-10000658,4,3
929,OFF-AP-10000696,2,5
930,OFF-AR-10003560,3,3
931,OFF-AR-10001468,3,2
932,OFF-PA-10004971,3,2
933,OFF-PA-10002195,3,4
934,OFF-PA-10001745,8,4
935,OFF-BI-10004826,6,3
936,OFF-PA-10001870,3,3
937,OFF-AP-10001058,2,3
938,TEC-AC-10003911,1,3
939,OFF-PA-10000289,2,4
940,OFF-AP-10003040,4,3
941,OFF-PA-10000350,2,3
942,OFF-BI-10001759,2,4
943,FUR-TA-10000577,4,5
944,OFF-PA-10004101,5,4
945,OFF-ST-10001496,3,5
946,OFF-BI-10002931,5,4
947,FUR-TA-10002356,3,3
948,FUR-FU-10003601,7,5
949,FUR-FU-10000576,6,2
950,FUR-TA-10004154,12,5
951,OFF-PA-10000788,3,3
952,OFF-PA-10002479,6,2
953,FUR-FU-10001940,4,3
954,OFF-AR-10001958,2,2
955,FUR-BO-10004709,2,5
956,OFF-ST-10000604,5,4
957,TEC-PH-10002923,1,4
958,OFF-BI-10004465,2,5
959,OFF-PA-10002333,3,2
960,FUR-FU-10004188,2,4
961,FUR-CH-10002965,2,2
962,OFF-BI-10000145,2,2
963,OFF-EN-10001335,2,5
964,OFF-LA-10001613,2,5
965,OFF-LA-10004055,2,3
966,OFF-AR-10004344,3,5
967,OFF-PA-10004621,2,3
968,OFF-PA-10001281,4,4
969,OFF-LA-10001613,3,5
970,OFF-ST-10001097,3,5
971,FUR-FU-10001095,6,4
972,TEC-PH-10004614,3,4
973,OFF-BI-10001575,2,4
974,OFF-LA-10001074,3,5
975,TEC-PH-10003555,7,4
976,OFF-BI-10004492,3,5
977,OFF-BI-10002012,2,4
978,TEC-MA-10000822,2,3
979,OFF-BI-10000848,2,2
980,OFF-PA-10004156,3,2
981,FUR-CH-10003199,6,5
982,OFF-AR-10000034,1,3
983,TEC-PH-10000560,2,5
984,FUR-CH-10000665,5,2
985,OFF-LA-10001569,2,2
986,OFF-EN-10000461,4,5
987,TEC-MA-10003066,3,4
988,OFF-BI-10004022,2,3
989,FUR-FU-10004071,5,4
990,OFF-AR-10001988,3,5
991,FUR-CH-10004086,5,5
992,OFF-BI-10001036,2,2
993,OFF-FA-10002983,3,5
994,OFF-PA-10003625,5,2
995,OFF-BI-10003925,7,2
996,TEC-PH-10001530,3,2
997,OFF-EN-10003862,1,4
998,OFF-ST-10004258,3,3
999,FUR-FU-10002885,5,2
1000,FUR-FU-10001918,7,3
1001,OFF-AR-10002956,2,5
1002,TEC-AC-10003033,7,4
1003,FUR-TA-10002903,7,4
1004,OFF-PA-10004621,3,2
1005,OFF-ST-10000046,3,2
1006,OFF-PA-10001790,3,4
1007,OFF-EN-10002600,3,4
1008,OFF-BI-10002049,3,4
1009,OFF-PA-10001509,5,3
1010,TEC-PH-10003931,2,2
1011,FUR-FU-10001602,4,5
1012,FUR-FU-10004848,3,3
1013,OFF-ST-10003722,1,4
1014,FUR-TA-10003748,13,3
1015,TEC-AC-10003198,1,2
1016,OFF-PA-10004100,5,5
1017,FUR-FU-10002191,2,3
1018,FUR-FU-10000965,3,2
1019,TEC-PH-10004188,5,2
1020,OFF-ST-10001526,5,5
1021,OFF-AR-10001166,3,3
1022,FUR-CH-10000309,3,3
1023,TEC-MA-10004212,8,2
1024,OFF-EN-10003072,2,4
1025,OFF-BI-10000320,2,3
1026,OFF-PA-10001166,3,2
1027,OFF-PA-10003656,3,5
1028,TEC-PH-10000148,2,2
1029,OFF-PA-10000474,5,5
1030,TEC-PH-10003885,3,2
1031,FUR-CH-10003379,3,4
1032,FUR-FU-10000629,9,2
1033,OFF-LA-10001175,5,2
1034,OFF-PA-10000955,3,4
1035,OFF-BI-10003460,2,4
1036,OFF-BI-10000474,3,4
1037,FUR-FU-10003975,2,3
1038,OFF-BI-10003707,3,4
1039,OFF-AR-10000203,7,5
1040,OFF-AR-10004790,3,4
1041,FUR-TA-10001095,4,3
1042,TEC-AC-10004761,2,2
1043,FUR-BO-10001811,3,4
1044,OFF-AR-10001130,5,3
1045,OFF-AP-10000055,9,5
1046,FUR-CH-10002304,14,4
1047,TEC-PH-10001530,5,5
1048,FUR-FU-10004006,3,3
1049,TEC-PH-10000486,12,3
1050,TEC-AC-10001606,1,2
1051,FUR-FU-10000293,2,3
1052,OFF-PA-10001307,2,4
1053,FUR-FU-10004460,9,5
1054,OFF-AR-10000716,2,5
1055,FUR-FU-10004622,2,4
1056,OFF-BI-10002735,3,3
1057,OFF-BI-10003529,4,4
1058,OFF-BI-10001097,4,3
1059,OFF-BI-10001597,2,2
1060,OFF-FA-10001754,3,3
1061,FUR-CH-10003396,2,2
1062,OFF-AP-10002350,3,5
1063,OFF-FA-10004838,7,4
1064,OFF-AR-10004757,3,3
1065,TEC-PH-10002115,3,3
1066,OFF-FA-10003059,1,4
1067,OFF-BI-10004330,5,4
1068,FUR-CH-10001146,4,2
1069,OFF-SU-10001935,1,2
1070,OFF-BI-10001524,4,5
1071,OFF-AR-10003732,7,3
1072,OFF-PA-10001970,3,2
1073,OFF-BI-10003669,2,3
1074,OFF-BI-10003727,5,3
1075,OFF-BI-10004967,7,3
1076,TEC-AC-10003447,2,4
1077,OFF-AR-10000255,7,4
1078,OFF-AP-10002191,2,5
1079,OFF-ST-10001325,3,2
1080,OFF-BI-10000404,1,4
1081,OFF-PA-10000349,4,5
1082,FUR-CH-10002880,9,3
1083,FUR-TA-10001095,8,4
1084,OFF-PA-10003127,1,4
1085,OFF-ST-10003208,2,3
1086,TEC-MA-10003979,7,5
1087,OFF-PA-10000029,1,5
1088,TEC-PH-10004896,3,2
1089,OFF-LA-10000452,1,2
1090,FUR-FU-10001967,2,3
1091,TEC-PH-10001819,2,2
1092,OFF-AR-10002952,9,5
1093,TEC-PH-10000576,2,3
1094,OFF-PA-10000605,5,4
1095,OFF-AP-10002518,2,5
1096,OFF-ST-10004340,7,2
1097,OFF-BI-10004001,7,3
1098,FUR-TA-10004147,5,5
1099,OFF-AR-10001545,4,3
1100,FUR-FU-10000206,3,3
1101,TEC-AC-10001013,1,3
1102,OFF-AR-10002255,3,3
1103,OFF-BI-10004140,3,5
1104,OFF-BI-10002049,3,4
1105,OFF-PA-10001892,3,2
1106,OFF-ST-10000642,6,2
1107,FUR-FU-10000206,2,4
1108,OFF-BI-10003676,5,2
1109,OFF-FA-10003495,12,4
1110,OFF-EN-10003798,3,2
1111,TEC-PH-10003589,5,2
1112,OFF-PA-10004735,2,5
1113,OFF-BI-10002609,2,5
1114,OFF-BI-10003364,2,3
1115,FUR-BO-10002206,1,2
1116,TEC-AC-10003610,2,5
1117,OFF-LA-10003766,2,4
1118,OFF-PA-10001970,5,5
1119,TEC-AC-10002049,5,3
1120,OFF-PA-10000141,2,4
1121,OFF-EN-10004459,2,5
1122,TEC-PH-10001061,7,4
1123,OFF-AR-10002375,7,3
1124,FUR-FU-10003194,4,2
1125,OFF-AR-10003811,3,5
1126,OFF-EN-10001539,3,4
1127,FUR-CH-10002331,3,5
1128,OFF-AR-10003156,1,5
1129,OFF-EN-10001532,6,3
1130,FUR-TA-10004086,4,5
1131,OFF-PA-10000100,1,3
1132,OFF-EN-10002500,5,5
1133,OFF-PA-10004100,3,5
1134,OFF-ST-10003479,4,2
1135,OFF-LA-10000973,3,4
1136,OFF-ST-10001476,3,4
1137,OFF-EN-10002831,8,2
1138,OFF-AP-10002350,2,2
1139,OFF-PA-10001763,2,4
1140,OFF-AR-10003394,7,2
1141,OFF-BI-10002072,2,3
1142,FUR-FU-10004188,2,3
1143,OFF-FA-10001561,4,3
1144,OFF-PA-10002105,1,4
1145,TEC-MA-10004241,2,3
1146,OFF-ST-10004340,1,2
1147,OFF-AP-10003849,2,4
1148,OFF-FA-10000735,2,5
1149,OFF-BI-10003350,2,5
1150,TEC-PH-10000307,1,5
1151,TEC-CO-10004202,2,5
1152,FUR-FU-10001852,6,5
1153,OFF-AR-10003759,2,2
1154,OFF-BI-10003984,7,5
1155,OFF-ST-10004337,2,4
1156,FUR-TA-10001932,7,4
1157,OFF-BI-10003982,3,5
1158,FUR-TA-10000617,2,4
1159,FUR-CH-10002126,1,4
1160,OFF-AP-10000576,3,4
1161,OFF-BI-10004654,2,3
1162,OFF-AR-10004042,3,2
1163,TEC-PH-10004700,1,3
1164,OFF-BI-10004593,3,4
1165,OFF-BI-10003429,5,2
1166,OFF-BI-10001294,4,5
1167,TEC-AC-10001552,9,2
1168,FUR-FU-10004952,2,2
1169,OFF-ST-10004123,3,5
1170,OFF-PA-10003172,3,5
1171,OFF-ST-10002352,4,2
1172,OFF-PA-10002259,2,3
1173,OFF-BI-10002976,5,4
1174,OFF-BI-10000301,4,4
1175,OFF-BI-10003694,6,3
1176,OFF-SU-10000381,3,4
1177,OFF-LA-10004425,4,3
1178,FUR-CH-10001270,2,2
1179,TEC-PH-10003931,3,4
1180,TEC-AC-10003174,3,4
1181,TEC-PH-10004539,7,4
1182,OFF-AR-10001919,2,4
1183,OFF-EN-10002504,1,3
1184,TEC-PH-10003655,5,3
1185,OFF-BI-10004656,7,5
1186,OFF-ST-10002344,6,2
1187,OFF-PA-10001800,4,4
1188,OFF-ST-10000036,2,3
1189,OFF-AP-10004532,4,5
1190,TEC-PH-10004447,8,4
1191,FUR-CH-10003973,3,5
1192,OFF-PA-10001970,4,2
1193,OFF-PA-10000682,4,5
1194,OFF-PA-10001937,3,3
1195,FUR-FU-10002268,4,2
1196,OFF-ST-10001321,2,3
1197,FUR-FU-10003394,1,4
1198,TEC-AC-10001990,9,4
1199,FUR-CH-10004540,4,3
1200,OFF-BI-10004995,4,3
1201,FUR-CH-10002335,3,3
1202,OFF-BI-10004967,3,2
1203,FUR-CH-10002331,3,3
1204,OFF-ST-10002292,2,4
1205,OFF-ST-10000689,3,3
1206,TEC-PH-10002660,5,4
1207,OFF-ST-10004634,1,4
1208,OFF-BI-10002160,3,3
1209,OFF-FA-10002988,7,3
1210,OFF-AR-10004999,7,4
1211,OFF-BI-10001031,2,2
1212,FUR-BO-10004695,4,3
1213,FUR-CH-10004860,2,4
1214,OFF-BI-10002432,2,5
1215,OFF-BI-10000069,1,5
1216,OFF-AR-10003602,1,5
1217,TEC-AC-10004469,3,3
1218,FUR-FU-10001867,2,4
1219,TEC-AC-10003174,3,5
1220,TEC-PH-10002200,7,2
1221,OFF-ST-10000107,9,3
1222,TEC-PH-10000439,8,2
1223,FUR-FU-10001602,3,3
1224,TEC-AC-10001432,1,2
1225,OFF-BI-10004656,1,3
1226,OFF-PA-10001685,4,5
1227,OFF-ST-10001418,3,4
1228,OFF-ST-10000676,2,5
1229,OFF-EN-10001219,2,2
1230,FUR-FU-10001424,1,4
1231,OFF-AR-10001022,2,5
1232,OFF-AR-10000369,2,3
1233,OFF-EN-10003055,2,2
1234,TEC-CO-10001046,2,5
1235,FUR-FU-10000076,3,3
1236,OFF-BI-10003719,5,4
1237,FUR-FU-10003268,2,5
1238,FUR-FU-10003553,3,4
1239,FUR-FU-10003691,1,3
1240,OFF-AR-10003903,1,3
1241,OFF-FA-10004854,2,4
1242,TEC-PH-10003442,4,5
1243,OFF-BI-10004519,3,3
1244,OFF-FA-10000304,4,2
1245,OFF-EN-10004955,9,4
1246,FUR-TA-10004619,6,5
1247,FUR-TA-10003473,12,3
1248,FUR-BO-10004467,3,2
1249,OFF-AR-10002280,6,2
1250,FUR-CH-10001708,9,2
1251,OFF-AP-10000891,13,3
1252,OFF-AR-10000462,2,4
1253,TEC-PH-10004165,4,5
1254,OFF-AR-10003958,2,4
1255,TEC-PH-10000149,3,5
1256,FUR-FU-10003724,1,5
1257,FUR-FU-10003535,2,2
1258,OFF-BI-10001575,3,5
1259,OFF-ST-10003716,3,5
1260,TEC-AC-10004469,8,2
1261,TEC-PH-10004586,3,5
1262,OFF-BI-10004236,4,2
1263,OFF-BI-10001634,3,5
1264,TEC-PH-10000215,2,3
1265,FUR-FU-10003724,5,3
1266,OFF-AR-10000422,3,5
1267,OFF-ST-10003306,1,5
1268,FUR-CH-10001146,6,3
1269,FUR-FU-10000246,3,5
1270,OFF-PA-10002870,2,5
1271,OFF-ST-10000563,4,5
1272,OFF-AP-10004487,3,2
1273,OFF-BI-10002854,8,4
1274,OFF-PA-10004621,2,2
1275,FUR-CH-10001973,5,4
1276,OFF-PA-10004040,3,2
1277,TEC-AC-10000580,1,2
1278,OFF-AR-10004022,3,3
1279,TEC-AC-10004209,3,5
1280,TEC-AC-10000023,4,5
1281,TEC-PH-10003505,3,5
1282,OFF-LA-10000121,3,3
1283,OFF-BI-10002026,1,3
1284,OFF-PA-10000994,3,5
1285,OFF-BI-10002813,7,4
1286,OFF-ST-10000617,5,2
1287,OFF-AR-10004817,3,3
1288,FUR-FU-10000397,2,5
1289,OFF-BI-10000605,4,4
1290,OFF-AR-10001860,3,4
1291,OFF-BI-10004970,4,5
1292,OFF-PA-10003172,5,2
1293,OFF-SU-10001218,3,4
1294,OFF-PA-10002968,5,4
1295,OFF-LA-10000134,1,3
1296,OFF-AP-10004487,13,5
1297,OFF-BI-10002103,2,4
1298,OFF-BI-10004632,2,4
1299,TEC-PH-10003555,5,3
1300,OFF-ST-10001590,2,4
1301,FUR-FU-10003664,6,4
1302,FUR-FU-10003664,3,4
1303,FUR-BO-10003433,2,2
1304,FUR-FU-10002554,1,5
1305,TEC-PH-10001557,3,3
1306,TEC-PH-10003437,7,5
1307,OFF-PA-10002986,7,4
1308,OFF-BI-10000320,3,5
1309,OFF-AP-10003971,2,3
1310,OFF-ST-10001469,3,3
1311,FUR-CH-10003846,2,2
1312,OFF-LA-10001404,1,2
1313,OFF-LA-10001474,4,5
1314,FUR-CH-10003199,2,2
1315,OFF-PA-10003072,6,4
1316,FUR-FU-10004960,8,4
1317,OFF-SU-10003505,5,4
1318,TEC-AC-10003116,1,2
1319,TEC-PH-10004586,2,4
1320,OFF-BI-10000546,6,2
1321,OFF-BI-10002071,3,2
1322,OFF-ST-10001490,2,2
1323,OFF-AP-10004859,5,2
1324,OFF-PA-10002659,4,3
1325,OFF-ST-10001321,3,5
1326,OFF-BI-10004139,6,5
1327,FUR-FU-10001867,6,4
1328,OFF-PA-10004156,1,4
1329,OFF-AR-10002818,4,5
1330,FUR-FU-10003691,3,5
1331,TEC-PH-10000347,1,3
1332,OFF-ST-10004507,2,4
1333,OFF-BI-10002012,3,5
1334,OFF-AP-10001303,2,4
1335,OFF-BI-10003684,8,2
1336,OFF-ST-10002574,4,3
1337,FUR-FU-10003724,3,3
1338,FUR-FU-10004018,2,5
1339,TEC-PH-10002549,3,4
1340,OFF-PA-10004911,8,5
1341,TEC-MA-10002178,2,5
1342,OFF-BI-10003694,5,5
1343,OFF-BI-10000474,6,5
1344,OFF-AR-10000411,3,3
1345,OFF-LA-10000262,5,5
1346,OFF-AP-10001154,2,4
1347,OFF-PA-10000466,7,3
1348,OFF-AR-10003829,6,4
1349,OFF-BI-10001758,10,4
1350,OFF-BI-10000136,6,5
1351,FUR-CH-10002880,3,5
1352,OFF-ST-10000649,2,4
1353,TEC-PH-10003092,5,2
1354,OFF-PA-10002250,3,3
1355,FUR-TA-10003473,1,2
1356,OFF-ST-10001522,3,5
1357,OFF-ST-10000563,11,3
1358,OFF-PA-10003641,3,2
1359,FUR-FU-10000010,1,4
1360,FUR-CH-10002961,2,5
1361,OFF-AR-10002956,7,2
1362,OFF-PA-10004041,4,2
1363,TEC-PH-10001336,4,5
1364,OFF-BI-10001036,14,3
1365,TEC-MA-10003183,2,5
1366,TEC-AC-10001314,6,5
1367,TEC-PH-10002563,2,4
1368,FUR-CH-10003312,4,3
1369,FUR-FU-10001588,5,4
1370,FUR-BO-10002613,7,3
1371,OFF-AR-10003405,3,5
1372,TEC-AC-10004510,3,5
1373,OFF-LA-10002312,2,5
1374,OFF-BI-10000042,4,5
1375,FUR-TA-10003008,5,2
1376,OFF-AP-10003590,3,5
1377,OFF-PA-10000806,8,5
1378,OFF-AR-10000896,5,3
1379,TEC-PH-10002310,5,2
1380,OFF-ST-10002289,5,5
1381,OFF-BI-10002852,1,5
1382,FUR-FU-10003394,3,5
1383,OFF-ST-10002344,1,3
1384,OFF-PA-10001289,9,2
1385,OFF-FA-10000053,5,5
1386,FUR-FU-10004091,3,5
1387,FUR-BO-10004015,2,4
1388,OFF-EN-10003001,2,4
1389,TEC-PH-10000215,3,5
1390,TEC-PH-10003645,3,5
1391,OFF-PA-10000357,3,5
1392,OFF-ST-10004804,3,5
1393,OFF-PA-10003892,7,4
1394,OFF-AR-10003514,3,3
1395,FUR-TA-10002958,5,4
1396,FUR-TA-10001676,3,3
1397,OFF-BI-10000822,4,5
1398,OFF-PA-10004971,2,3
1399,TEC-AC-10002323,4,4
1400,OFF-PA-10004888,1,2
1401,TEC-PH-10003988,2,2
1402,OFF-EN-10002230,3,3
1403,FUR-TA-10002622,2,5
1404,OFF-PA-10000418,5,5
1405,OFF-SU-10004498,1,2
1406,FUR-TA-10001039,3,4
1407,TEC-AC-10004659,2,4
1408,OFF-AR-10002240,2,4
1409,FUR-FU-10001967,2,2
1410,FUR-TA-10002356,3,2
1411,OFF-LA-10003923,2,2
1412,FUR-CH-10002335,2,2
1413,FUR-FU-10000723,4,5
1414,OFF-BI-10002867,7,4
1415,TEC-AC-10000580,3,2
1416,FUR-FU-10003976,3,4
1417,TEC-PH-10002922,7,5
1418,TEC-AC-10004353,3,3
1419,FUR-FU-10001706,4,5
1420,OFF-PA-10000501,4,3
1421,OFF-BI-10000778,2,2
1422,OFF-AP-10004980,2,2
1423,OFF-BI-10003984,9,2
1424,OFF-ST-10000798,6,4
1425,TEC-PH-10001750,5,3
1426,OFF-ST-10002743,4,4
1427,OFF-BI-10002949,2,3
1428,OFF-EN-10002600,5,4
1429,OFF-BI-10003708,5,3
1430,OFF-LA-10003510,14,2
1431,TEC-PH-10003092,8,5
1432,OFF-BI-10001191,6,3
1433,OFF-SU-10004115,1,2
1434,FUR-CH-10000513,14,3
1435,OFF-PA-10003673,5,3
1436,OFF-PA-10001639,6,5
1437,OFF-AR-10003829,2,3
1438,TEC-AC-10004975,3,5
1439,FUR-CH-10002024,5,5
1440,OFF-BI-10004364,5,3
1441,OFF-PA-10001712,4,4
1442,OFF-BI-10001510,2,5
1443,OFF-PA-10002713,2,5
1444,OFF-ST-10002974,4,4
1445,TEC-PH-10004165,9,2
1446,OFF-ST-10004804,4,2
1447,FUR-CH-10004289,7,2
1448,TEC-PH-10002564,2,2
1449,OFF-BI-10004876,3,4
1450,TEC-PH-10004348,3,4
1451,OFF-BI-10004352,1,2
1452,OFF-PA-10001685,7,5
1453,OFF-BI-10000666,3,3
1454,OFF-BI-10004352,5,5
1455,TEC-MA-10000010,8,3
1456,OFF-BI-10000977,3,4
1457,FUR-TA-10002530,3,2
1458,OFF-BI-10002412,9,5
1459,OFF-LA-10001569,4,2
1460,FUR-FU-10001473,2,2
1461,OFF-BI-10001765,2,2
1462,FUR-TA-10001095,2,2
1463,TEC-AC-10004571,2,4
1464,FUR-CH-10002126,6,3
1465,OFF-FA-10001754,2,4
1466,FUR-FU-10001602,4,3
1467,TEC-AC-10001767,3,5
1468,TEC-AC-10002402,4,4
1469,FUR-CH-10000847,3,4
1470,OFF-BI-10003982,2,2
1471,OFF-PA-10001293,2,3
1472,OFF-AR-10000634,2,5
1473,OFF-LA-10004272,3,2
1474,FUR-FU-10004270,4,5
1475,OFF-AR-10003770,6,2
1476,OFF-BI-10000320,3,4
1477,OFF-LA-10003121,7,2
1478,OFF-SU-10000381,7,5
1479,TEC-PH-10000376,4,4
1480,OFF-PA-10002262,4,2
1481,OFF-PA-10002464,7,5
1482,OFF-ST-10002214,3,5
1483,OFF-AR-10003560,2,2
1484,OFF-PA-10000130,1,5
1485,TEC-AC-10000865,3,5
1486,OFF-FA-10003021,2,2
1487,TEC-PH-10003580,7,3
1488,TEC-AC-10001109,3,5
1489,FUR-FU-10003347,3,5
1490,OFF-LA-10000452,2,5
1491,OFF-EN-10002986,4,3
1492,OFF-PA-10001838,1,2
1493,FUR-CH-10000785,6,2
1494,FUR-FU-10002885,2,3
1495,OFF-AR-10002952,3,2
1496,OFF-AR-10003759,7,3
1497,OFF-ST-10004950,1,5
1498,OFF-AR-10001940,5,4
1499,OFF-BI-10003981,5,5
1500,OFF-PA-10002749,3,2
1501,OFF-PA-10003823,9,2
1502,OFF-ST-10003716,3,5
1503,TEC-PH-10001300,2,3
1504,FUR-FU-10000010,2,5
1505,OFF-AR-10001868,4,4
1506,FUR-TA-10003715,6,3
1507,OFF-BI-10003708,3,2
1508,TEC-MA-10004458,4,4
1509,OFF-BI-10004965,3,3
1510,FUR-FU-10004270,2,2
1511,OFF-AR-10002135,8,4
1512,OFF-AR-10003514,9,2
1513,OFF-ST-10002276,3,2
1514,OFF-BI-10001098,5,2
1515,OFF-BI-10001636,4,4
1516,FUR-CH-10002961,1,3
1517,FUR-TA-10004256,4,5
1518,OFF-BI-10004593,2,4
1519,OFF-BI-10002827,3,2
1520,OFF-BI-10001759,7,5
1521,OFF-AR-10001419,5,2
1522,FUR-FU-10002253,6,2
1523,OFF-PA-10002586,5,5
1524,OFF-PA-10003039,8,3
1525,OFF-ST-10004804,6,2
1526,OFF-AR-10004042,6,2
1527,OFF-AR-10002221,2,2
1528,FUR-FU-10002456,2,3
1529,OFF-FA-10004968,7,4
1530,OFF-PA-10001274,2,2
1531,OFF-PA-10001125,3,3
1532,OFF-ST-10000344,1,4
1533,OFF-FA-10000585,3,2
1534,OFF-ST-10003324,6,4
1535,FUR-BO-10004015,2,2
1536,OFF-ST-10000419,3,3
1537,OFF-AP-10001626,3,5
1538,TEC-PH-10000439,1,3
1539,OFF-AR-10003478,2,3
1540,FUR-BO-10002545,3,4
1541,OFF-BI-10001765,7,2
1542,FUR-FU-10003981,5,4
1543,OFF-FA-10001561,6,5
1544,OFF-BI-10004230,3,5
1545,OFF-PA-10000350,4,3
1546,FUR-BO-10002613,7,2
1547,OFF-PA-10000994,4,2
1548,OFF-BI-10002867,2,4
1549,OFF-ST-10001291,2,3
1550,TEC-CO-10001046,1,2
1551,OFF-AP-10004868,6,4
1552,OFF-PA-10000806,2,4
1553,OFF-LA-10002195,7,3
1554,OFF-BI-10003719,5,4
1555,OFF-AR-10001315,3,3
1556,TEC-AC-10000171,4,4
1557,OFF-EN-10003134,1,5
1558,OFF-AR-10001955,5,2
1559,FUR-TA-10001039,2,2
1560,OFF-BI-10003712,9,5
1561,OFF-LA-10001641,6,3
1562,OFF-AR-10003732,1,2
1563,FUR-TA-10000577,5,2
1564,OFF-PA-10004000,3,5
1565,OFF-ST-10001370,5,5
1566,TEC-PH-10004539,3,2
1567,TEC-AC-10003038,3,3
1568,OFF-BI-10000088,4,5
1569,OFF-PA-10000357,3,3
1570,OFF-AR-10003504,3,3
1571,FUR-CH-10000863,5,2
1572,OFF-EN-10003160,3,2
1573,TEC-AC-10003280,1,2
1574,FUR-CH-10000595,2,3
1575,TEC-PH-10000169,3,3
1576,FUR-CH-10004675,5,4
1577,OFF-ST-10002406,2,2
1578,OFF-PA-10001526,1,2
1579,OFF-AP-10004336,3,3
1580,TEC-PH-10003012,2,2
1581,FUR-TA-10002607,9,4
1582,OFF-ST-10000642,2,2
1583,OFF-BI-10000545,2,4
1584,FUR-FU-10002157,3,3
1585,FUR-FU-10001706,2,3
1586,TEC-PH-10000984,5,3
1587,OFF-PA-10001357,3,5
1588,OFF-FA-10000992,3,2
1589,TEC-AC-10002600,4,3
1590,OFF-AR-10001662,4,4
1591,OFF-AR-10001221,7,3
1592,OFF-FA-10002988,5,3
1593,TEC-PH-10004830,4,3
1594,OFF-PA-10004519,3,3
1595,FUR-BO-10000362,3,3
1596,FUR-CH-10004540,2,5
1597,FUR-FU-10001290,13,5
1598,OFF-PA-10000308,4,2
1599,OFF-SU-10001165,1,5
1600,OFF-AR-10003373,4,2
1601,FUR-FU-10001967,2,4
1602,FUR-FU-10001488,2,2
1603,OFF-AR-10003251,3,2
1604,OFF-AR-10001044,6,3
1605,TEC-PH-10004700,5,5
1606,OFF-AR-10000823,3,3
